bothy,1.292,,
bough,2.496,,
boule,2.371,,
bound,4.265,,
bourn,1.769,,
bovid,1.292,,
bowed,2.915,,
bowel,3.557,,
bower,2.438,,
bowie,3.453,,
bowls,3.341,,
boxer,3.586,,
boyar,1.292,,
brace,3.797,,
bract,1.292,,
braid,2.982,,
brail,1.292,,
brain,4.886,,
brake,3.778,,
brand,4.145,,
brash,2.634,,
brass,4.084,,
brave,4.501,,
bravo,4.279,,
brawl,3.329,,
brawn,2.769,,
braxy,1.292,,
braze,1.292,,
bread,4.452,,
break,5.344,,
bream,1.292,,
breed,3.802,,
briar,2.894,,
bribe,3.782,,
brick,4.008,,
bride,4.384,,
brief,4.157,,
brier,2.783,,
brill,3.008,,
brine,2.522,,
bring,5.514,,
brink,3.399,,
briny,2.783,,
brisk,3.024,,
brite,2.333,,
broad,4.168,,
brock,3.385,,
broil,2.496,,
broke,5.021,,
brome,1.292,,
brood,3.040,,
brook,3.313,,
broom,3.679,,
brose,1.292,,
broth,2.955,,
brown,4.779,,
bruin,1.894,,
bruit,1.292,,
brume,1.292,,
brunt,2.707,,
brush,4.151,,
brute,3.504,,
bubal,1.292,,
bubba,3.612,,
bubby,2.292,,
bucko,2.810,,
buddy,5.012,,
budge,3.313,,
buffo,1.593,,
buffy,3.507,,
buggy,3.399,,
bugle,3.241,,
build,4.682,,
built,4.614,,
bulge,2.982,,
bulgy,1.769,,
bulky,2.723,,
bulla,1.593,,
bully,3.859,,
bumpy,3.573,,
bunch,4.770,,
bunko,2.195,,
bunny,4.268,,
bunya,1.292,,
burgh,2.137,,
burin,1.292,,
burka,1.894,,
burke,3.973,,
burly,2.547,,
burnt,3.981,,
burro,2.964,,
burry,2.137,,
bursa,1.894,,
burse,1.593,,
burst,3.931,,
busby,1.769,,
bushy,2.707,,
busty,2.406,,
butch,3.809,,
butte,2.739,,
butty,1.292,,
butyl,1.292,,
buxom,2.070,,
buyer,3.715,,
bwana,2.810,,
bylaw,2.137,,
byway,2.195,,
cabal,2.438,,
cabby,2.883,,
caber,2.406,,
cabin,4.293,,
cable,4.337,,
cabob,1.292,,
cacao,1.292,,
cache,2.797,,
cacti,1.991,,
caddy,3.456,,
cadet,3.540,,
cadge,1.593,,
cadre,2.406,,
caged,3.216,,
cagey,2.769,,
cairn,1.894,,
cakey,1.769,,
calla,2.371,,
calve,1.292,,
calyx,1.292,,
camel,3.702,,
cameo,2.690,,
campo,2.070,,
campy,1.894,,
canal,3.806,,
candy,4.553,,
caner,1.292,,
canna,1.894,,
canny,2.371,,
canoe,3.554,,
canon,2.999,,
canto,2.195,,
canty,1.769,,
caped,2.195,,
caper,3.251,,
capes,2.522,,
capon,1.991,,
caput,1.769,,
carat,2.571,,
carer,1.991,,
caret,1.292,,
cargo,3.955,,
carob,2.371,,
carol,4.458,,
carom,2.070,,
carpi,1.593,,
carry,4.818,,
carte,3.077,,
carve,3.493,,
cased,2.634,,
caser,1.292,,
caste,2.945,,
casus,1.292,,
catch,5.131,,
cater,3.105,,
catty,2.593,,
caulk,2.438,,
cause,5.491,,
cavil,1.292,,
cease,3.941,,
cecum,2.371,,
cedar,3.399,,
celeb,2.547,,
cello,3.274,,
cense,1.292,,
cento,1.292,,
cerci,1.292,,
ceria,1.292,,
cetin,1.292,,
chafe,2.438,,
chaff,2.371,,
chain,4.326,,
chair,4.692,,
chalk,3.557,,
champ,4.179,,
chant,3.360,,
chaos,3.973,,
chape,1.292,,
chaps,3.412,,
chard,2.070,,
chare,1.292,,
charm,4.192,,
chart,3.977,,
chary,1.292,,
chase,4.516,,
chasm,2.571,,
cheap,4.559,,
cheat,4.247,,
check,5.445,,
cheek,3.855,,
cheep,2.137,,
cheer,4.271,,
chela,1.769,,
chemo,3.246,,
chert,1.292,,
chess,3.873,,
chest,4.612,,
chevy,3.537,,
chewy,2.848,,
chick,4.417,,
chide,2.070,,
chief,4.891,,
child,5.197,,
chili,3.875,,
chill,4.210,,
chime,2.973,,
chimp,3.479,,
china,4.395,,
chine,1.991,,
chink,3.161,,
chino,3.477,,
chips,4.210,,
chirm,1.292,,
chirp,2.783,,
chirr,1.292,,
chive,1.292,,
chock,2.292,,
choir,3.726,,
choke,3.812,,
choky,1.769,,
chomp,2.438,,
chook,2.070,,
chord,3.265,,
chore,3.008,,
chose,4.271,,
chuck,4.332,,
chufa,1.292,,
chuff,1.769,,
chump,3.614,,
chunk,3.618,,
churl,1.593,,
churn,2.797,,
chute,3.559,,
chyme,1.292,,
cider,3.283,,
cigar,4.112,,
cilia,1.769,,
cinch,3.554,,
circa,2.848,,
cirri,1.292,,
citer,1.292,,
civet,2.137,,
civic,3.337,,
civil,4.202,,
civvy,1.769,,
clack,2.654,,
clade,1.292,,
claim,4.404,,
clamp,3.837,,
clang,2.935,,
clank,2.522,,
clash,3.131,,
clasp,3.016,,
class,5.069,,
clave,2.070,,
clean,5.083,,
clear,5.235,,
cleat,2.654,,
cleek,1.593,,
cleft,2.783,,
clerk,4.111,,
click,3.808,,
cliff,4.334,,
climb,4.295,,
clime,2.137,,
cline,2.547,,
cling,3.402,,
clink,3.118,,
clips,3.341,,
cloak,3.479,,
clock,4.768,,
clomp,2.246,,
clone,3.402,,
clonk,1.292,,
close,5.341,,
cloth,3.786,,
cloud,4.070,,
clout,2.982,,
clove,2.723,,
clown,4.199,,
cloze,1.292,,
cluck,3.161,,
clump,2.739,,
clung,2.690,,
clunk,2.810,,
coach,4.677,,
coaly,1.292,,
coast,4.426,,
coati,1.292,,
cobia,1.292,,
coble,2.406,,
cobra,3.525,,
cocky,3.616,,
cocoa,3.702,,
codec,1.292,,
coder,2.137,,
codex,2.547,,
codon,1.593,,
cogon,1.292,,
colic,2.723,,
colon,3.406,,
color,4.595,,
colza,1.292,,
combo,3.392,,
comer,2.593,,
comes,5.358,,
comet,3.490,,
comfy,3.356,,
comic,4.035,,
comma,2.999,,
compo,1.292,,
conch,2.614,,
condo,3.626,,
coned,1.593,,
cones,3.084,,
conga,2.925,,
conic,1.894,,
cooer,1.593,,
coomb,1.292,,
copal,1.292,,
copra,1.991,,
copse,1.292,,
coral,3.378,,
cored,1.593,,
corer,1.292,,
corgi,1.593,,
corky,3.545,,
corny,3.599,,
corps,4.037,,
cosec,1.292,,
cotta,1.991,,
couch,4.370,,
cough,3.944,,
could,6.211,,
count,4.954,,
coupe,2.797,,
court,5.003,,
couth,2.195,,
coved,1.292,,
coven,2.783,,
cover,4.974,,
covet,2.982,,
covey,2.797,,
cower,2.522,,
cowry,1.593,,
coyly,1.894,,
coypu,1.292,,
cozen,1.593,,
crack,4.516,,
craft,3.754,,
crake,1.292,,
cramp,3.450,,
crane,4.526,,
crank,3.728,,
crape,1.593,,
craps,3.485,,
crash,4.457,,
crass,2.860,,
crate,3.614,,
crave,3.321,,
crawl,4.081,,
craze,3.016,,
crazy,5.434,,
creak,2.723,,
cream,4.687,,
credo,2.836,,
creed,3.406,,
creek,3.950,,
creel,1.991,,
creep,4.051,,
crepe,2.925,,
crept,3.063,,
cress,1.593,,
crest,3.325,,
crick,3.265,,
cried,4.113,,
crier,2.547,,
crime,4.852,,
crimp,2.654,,
crisp,3.501,,
croak,3.070,,
crock,3.309,,
croft,2.999,,
crone,2.654,,
crony,2.292,,
crook,3.754,,
croon,2.406,,
crore,1.292,,
cross,4.740,,
croup,2.468,,
crowd,4.572,,
crown,4.136,,
crude,3.485,,
cruel,4.264,,
cruet,1.593,,
crumb,3.260,,
crump,2.070,,
cruor,1.292,,
cruse,1.292,,
crush,4.225,,
crust,3.515,,
crypt,3.143,,
cubby,2.905,,
cubeb,1.593,,
cubic,2.945,,
cubit,1.769,,
cuddy,2.634,,
culet,1.292,,
cully,3.055,,
culpa,2.634,,
cumin,2.522,,
cupid,3.402,,
cuppa,2.246,,
curdy,1.292,,
curer,1.292,,
curia,1.593,,
curie,3.274,,
curio,2.292,,
curly,3.762,,
curry,3.389,,
curse,4.260,,
curst,2.195,,
curve,3.665,,
curvy,2.333,,
cusec,1.292,,
cushy,2.860,,
cutch,1.292,,
cutie,3.462,,
cutis,1.292,,
cutup,1.991,,
cycad,1.292,,
cycle,3.770,,
cylix,1.292,,
cynic,3.048,,
dacha,1.991,,
daddy,5.267,,
daffy,3.184,,
dagga,1.292,,
daily,4.194,,
dairy,3.447,,
daisy,4.131,,
dally,2.894,,
daman,1.292,,
dance,5.170,,
dandy,3.644,,
darer,1.593,,
dares,3.385,,
darts,3.296,,
dashy,1.292,,
dater,2.292,,
datum,1.292,,
daunt,1.769,,
davit,1.292,,
dazed,2.883,,
dealt,3.872,,
death,5.335,,
debag,1.292,,
debar,1.292,,
debit,2.246,,
debug,2.333,,
debus,1.292,,
debut,3.416,,
decaf,3.382,,
decal,2.137,,
decay,3.317,,
decor,3.016,,
decoy,3.554,,
decry,1.292,,
defer,2.783,,
defog,1.292,,
degas,2.883,,
degum,1.292,,
deice,1.292,,
deify,1.593,,
deign,2.522,,
deink,1.292,,
deism,1.292,,
deist,1.292,,
deity,2.754,,
dekko,1.292,,
delay,4.042,,
delft,2.333,,
delta,3.921,,
delve,2.468,,
demit,1.292,,
demon,4.494,,
demos,2.522,,
demur,1.593,,
denim,2.823,,
dense,3.329,,
depot,3.471,,
depth,3.917,,
derby,3.345,,
derma,2.070,,
deter,2.614,,
detox,3.131,,
deuce,3.459,,
devil,4.616,,
dhobi,1.292,,
dhole,1.593,,
dhoti,1.292,,
diary,3.954,,
dicer,1.894,,
dicey,2.797,,
dicta,1.292,,
didst,2.547,,
dight,1.292,,
digit,2.783,,
dildo,3.131,,
dilly,2.547,,
dimer,1.593,,
dimly,2.406,,
dinar,2.571,,
diner,4.093,,
dingo,3.118,,
dingy,2.797,,
dinky,3.016,,
diode,2.195,,
dippy,2.634,,
dipso,1.292,,
dirge,2.292,,
dirty,4.822,,
disco,3.762,,
dishy,2.292,,
ditch,3.896,,
ditsy,1.894,,
ditto,3.226,,
ditty,2.905,,
ditzy,2.195,,
divan,2.137,,
diver,3.389,,
divot,2.468,,
divvy,2.654,,
dixit,1.593,,
dizzy,3.926,,
dobby,3.048,,
dobra,1.292,,
dodge,3.891,,
dodgy,2.654,,
doest,1.991,,
doggo,1.292,,
doggy,3.646,,
dogma,2.438,,
doily,2.496,,
doing,6.012,,
dolly,3.779,,
dolma,1.292,,
dolor,1.894,,
donga,1.292,,
donna,4.348,,
donor,3.612,,
donut,3.155,,
dooly,1.292,,
dooms,1.894,,
doozy,2.783,,
doper,2.246,,
dopey,3.155,,
dorky,2.999,,
doted,2.137,,
doter,1.292,,
dotty,3.055,,
doubt,4.798,,
dough,4.201,,
doula,1.292,,
douse,2.915,,
dowdy,2.406,,
dowel,1.894,,
dower,1.593,,
downy,2.634,,
dowry,3.173,,
dowse,1.769,,
doyen,1.593,,
dozed,2.915,,
dozen,4.382,,
dozer,2.593,,
draft,3.862,,
drain,3.936,,
drake,3.776,,
drama,4.304,,
drank,4.109,,
drape,3.024,,
drawl,1.991,,
drawn,4.027,,
dread,3.402,,
dream,5.124,,
drear,1.769,,
dregs,2.723,,
dress,4.940,,
dried,3.705,,
drier,2.654,,
drift,3.808,,
drill,4.138,,
drily,1.292,,
drink,5.393,,
drive,5.185,,
droit,1.894,,
droll,2.707,,
drone,3.453,,
drool,3.337,,
droop,2.547,,
dropt,1.292,,
dross,1.991,,
drove,4.460,,
drown,4.025,,
drugs,4.684,,
druid,2.547,,
drums,3.858,,
drunk,4.883,,
drupe,1.292,,
dryad,1.593,,
dryer,3.657,,
dryly,1.292,,
ducal,2.739,,
ducat,1.991,,
duchy,2.070,,
ducky,3.296,,
dulia,1.292,,
dully,1.769,,
dummy,3.992,,
dumpy,2.468,,
dunce,2.707,,
dungy,1.593,,
duper,2.894,,
duple,1.292,,
durra,1.292,,
durst,2.406,,
durum,1.292,,
dusky,2.634,,
dusty,3.745,,
duvet,2.406,,
dwarf,3.490,,
dweeb,2.754,,
dwell,3.447,,
dwelt,2.070,,
dying,4.825,,
eager,3.837,,
eagle,4.060,,
eared,1.593,,
early,5.033,,
earth,4.997,,
easel,2.468,,
easer,1.593,,
eaten,4.259,,
eater,3.200,,
eaves,2.070,,
ebony,2.945,,
ebook,1.292,,
ecard,1.292,,
edema,3.032,,
edged,2.333,,
edger,1.593,,
edict,2.522,,
edify,1.894,,
educe,1.292,,
eerie,3.246,,
egger,1.292,,
egret,1.769,,
eider,1.769,,
eight,4.992,,
eject,3.155,,
eking,1.991,,
eland,1.593,,
elate,1.292,,
elbow,3.789,,
elder,3.848,,
elect,3.155,,
elegy,1.894,,
elemi,1.292,,
elfin,2.246,,
elide,1.292,,
elite,3.474,,
elope,3.124,,
elude,2.634,,
elute,1.292,,
elves,3.545,,
email,3.321,,
embay,1.292,,
embed,1.991,,
ember,2.371,,
emcee,2.723,,
emend,1.769,,
emery,3.283,,
emmer,1.292,,
emote,1.894,,
empty,4.674,,
enact,2.292,,
ended,4.471,,
ender,1.292,,
endow,2.371,,
endue,1.292,,
enema,3.155,,
enemy,4.685,,
enjoy,4.917,,
ennui,2.593,,
ensue,2.333,,
enter,4.473,,
entry,4.085,,
envoi,1.292,,
envoy,2.945,,
eosin,1.593,,
epact,1.292,,
ephod,1.292,,
epoch,2.195,,
epode,1.292,,
epoxy,2.292,,
equal,4.126,,
equip,2.547,,
erase,3.794,,
erect,3.077,,
ergot,1.894,,
erode,2.137,,
error,3.968,,
eruct,1.292,,
erupt,2.614,,
esker,1.292,,
essay,3.789,,
ester,1.769,,
ether,3.329,,
ethic,3.024,,
ethno,1.292,,
ethos,2.195,,
ethyl,2.593,,
etude,1.292,,
eusol,1.292,,
evade,2.955,,
evens,2.739,,
event,4.421,,
every,5.739,,
evict,2.860,,
evoke,2.496,,
exact,4.354,,
exalt,2.333,,
excel,2.872,,
exert,2.836,,
exile,3.274,,
exist,4.462,,
expat,1.769,,
expel,3.143,,
extol,1.769,,
extra,4.772,,
exude,2.371,,
exult,1.292,,
exurb,1.292,,
eying,1.292,,
eyrir,1.292,,
fable,2.614,,
faced,3.798,,
facer,1.593,,
facet,2.438,,
faddy,1.292,,
faded,3.479,,
fader,1.769,,
faery,1.894,,
fagot,1.292,,
faint,3.968,,
fairy,4.222,,
faith,4.665,,
faker,3.241,,
fakir,1.991,,
false,4.325,,
famed,2.925,,
fancy,4.542,,
fanny,3.712,,
fanon,1.292,,
farad,1.593,,
farce,3.246,,
farer,1.292,,
fatal,3.852,,
fated,2.810,,
fatly,1.292,,
fatso,3.501,,
fatty,3.708,,
fatwa,2.292,,
faugh,1.292,,
fault,5.017,,
fauna,2.739,,
fauve,1.292,,
favor,4.849,,
feast,3.827,,
feaze,1.292,,
fecal,2.783,,
feces,2.883,,
feign,2.672,,
feint,2.672,,
felid,1.292,,
fella,4.524,,
felly,1.292,,
felon,3.402,,
femme,3.098,,
femur,3.063,,
fence,4.206,,
fenny,1.593,,
feoff,1.292,,
feral,2.292,,
feria,1.991,,
ferny,1.292,,
ferry,3.730,,
fetal,3.070,,
fetch,4.040,,
fetid,2.195,,
fetor,1.593,,
fetus,3.211,,
fever,4.300,,
fiber,3.488,,
fiche,1.593,,
fichu,1.292,,
fides,1.894,,
field,4.846,,
fiend,3.450,,
fiery,3.309,,
fifer,1.292,,
fifth,4.283,,
fifty,4.275,,
fight,5.303,,
filch,2.195,,
filer,1.593,,
filet,2.982,,
filly,3.077,,
filmy,1.991,,
filth,3.657,,
final,4.696,,
finch,3.606,,
finer,3.416,,
finis,2.195,,
finny,1.769,,
fiord,1.292,,
fired,4.792,,
firer,1.292,,
firry,1.292,,
first,5.924,,
firth,2.246,,
fishy,3.450,,
fitly,1.593,,
fiver,2.707,,
fives,3.124,,
fixed,4.509,,
fixer,2.860,,
fixit,1.292,,
fizzy,2.371,,
fjord,2.690,,
flack,3.040,,
flail,2.292,,
flair,3.360,,
flake,3.246,,
flaky,2.955,,
flame,3.956,,
flamy,1.292,,
flank,3.667,,
flare,3.626,,
flash,4.186,,
flask,3.055,,
flaxy,1.292,,
fleck,2.195,,
fleer,1.991,,
fleet,4.025,,
flesh,4.343,,
flews,1.292,,
flexi,1.292,,
flick,3.703,,
flier,3.333,,
fling,3.550,,
flint,3.640,,
flirt,3.595,,
float,3.874,,
flock,3.668,,
flood,3.757,,
floor,5.002,,
flora,3.353,,
floss,3.296,,
flour,3.501,,
flout,2.333,,
flown,3.659,,
fluey,1.593,,
fluff,3.155,,
fluid,3.952,,
fluke,3.246,,
fluky,1.292,,
flume,2.246,,
flump,1.292,,
flung,2.945,,
flunk,3.260,,
flush,3.972,,
flute,3.329,,
fluty,1.292,,
flyby,2.246,,
flyer,3.532,,
foamy,2.468,,
focal,2.769,,
focus,4.468,,
foehn,1.292,,
fogey,1.894,,
foggy,3.118,,
foist,2.246,,
folia,1.292,,
folic,2.195,,
folio,1.991,,
folks,4.881,,
folky,1.769,,
folly,3.167,,
foody,1.769,,
foots,2.246,,
footy,1.769,,
foray,2.654,,
force,4.849,,
fordo,2.137,,
forge,3.515,,
forgo,2.496,,
forte,2.783,,
forth,4.198,,
forty,4.024,,
forum,3.313,,
fossa,2.769,,
fosse,2.137,,
found,5.597,,
fount,1.991,,
fovea,1.593,,
foyer,2.955,,
frail,3.206,,
frame,4.149,,
franc,2.915,,
frank,5.202,,
fraud,4.002,,
frays,1.292,,
freak,4.565,,
freed,3.573,,
freer,2.571,,
fresh,4.736,,
friar,3.241,,
fried,4.007,,
frill,1.593,,
frisk,3.195,,
fritz,3.668,,
frizz,1.769,,
frock,2.935,,
frond,1.769,,
front,5.258,,
frosh,2.137,,
frost,3.683,,
froth,2.333,,
frown,3.313,,
froze,3.628,,
fruit,4.337,,
frump,2.195,,
fryer,2.823,,
fudge,3.561,,
fudgy,2.137,,
fugal,1.292,,
fuggy,1.292,,
fugle,1.593,,
fugue,2.739,,
fully,4.237,,
fumet,1.292,,
funds,3.821,,
fungi,2.292,,
funky,3.707,,
funny,5.338,,
furan,1.292,,
furor,2.137,,
furry,3.382,,
furze,1.593,,
furzy,1.292,,
fused,2.836,,
fusil,1.292,,
fussy,3.195,,
fusty,1.593,,
futon,2.836,,
fuzzy,3.766,,
gabby,3.236,,
gable,3.040,,
gaffe,1.769,,
gaily,2.593,,
gains,3.184,,
galah,1.292,,
gamer,2.137,,
gamey,1.894,,
gamin,1.769,,
gamma,3.547,,
gammy,2.522,,
gamut,2.438,,
ganja,2.468,,
gaper,1.593,,
gapes,1.593,,
garth,3.512,,
gassy,2.654,,
gated,2.438,,
gator,3.559,,
gaudy,2.634,,
gauge,3.345,,
gaunt,2.246,,
gauss,2.438,,
gauze,3.161,,
gauzy,1.593,,
gavel,2.894,,
gawky,2.468,,
gazer,1.894,,
gecko,2.593,,
geeky,2.690,,
gelid,1.292,,
gemmy,1.292,,
genet,1.769,,
genie,3.545,,
genii,1.593,,
genre,3.032,,
gents,3.471,,
genus,2.496,,
geode,1.894,,
geoid,1.292,,
germs,3.482,,
germy,1.894,,
gesso,1.292,,
getup,2.935,,
ghazi,1.593,,
ghost,4.563,,
ghoul,3.016,,
giant,4.432,,
giber,1.292,,
giddy,3.256,,
gigot,1.292,,
gilet,1.292,,
gills,3.084,,
gimpy,2.593,,
gipsy,2.246,,
girly,3.131,,
girth,2.654,,
given,4.978,,
giver,3.070,,
gizmo,3.216,,
glace,2.070,,
glade,2.614,,
glair,1.593,,
gland,3.184,,
glare,3.211,,
glary,1.593,,
glass,4.783,,
glaze,2.955,,
glazy,1.292,,
gleam,2.999,,
glean,1.769,,
glebe,1.292,,
gleet,1.894,,
glial,1.292,,
glide,3.375,,
glint,2.522,,
glitz,2.137,,
